layer,head,region_label,n_pairs,comparison,condition_a,condition_b,mean_a,mean_b,mean_delta,sem_delta,ci95_low_delta,ci95_high_delta,paired_t,paired_p,wilcoxon_stat,wilcoxon_p,cohen_d_paired,n_matched
10,13,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004585006073940285,0.006140498245900222,-0.001555492171959937,0.00011233145632218476,-0.0017779273710163065,-0.001331520886110799,-13.847342702462027,3.235792020351411e-27,328.0,1.0454781210116643e-19,-1.2191905432584207,129
26,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003185093589217308,0.004742276829544657,-0.0015571832403273487,0.00019449577546314095,-0.0019339968594871352,-0.0011632223336058563,-8.006257393608283,6.238050297409243e-13,1064.0,1.9231928101586441e-13,-0.7049116578478639,129
19,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011022262181364751,0.01259635849097787,-0.0015740963096131189,0.0003142288032297029,-0.0021705320650484243,-0.000961871148545526,-5.009395362341899,1.7727350446141515e-06,2025.0,3.486521766732499e-07,-0.44105266869173015,129
5,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0013525138352817113,0.0029350538704681476,-0.0015825400351864366,5.424314102626024e-05,-0.0016872945752921208,-0.0014800079666843365,-29.17493355372426,2.1073406279714405e-58,0.0,6.513351079976358e-23,-2.5687096689366373,129
6,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005058361304014228,0.006641615359040425,-0.0015832540550261968,8.482153975648546e-05,-0.0017468456644564867,-0.001414873460966502,-18.6657075498932,2.4263596259748983e-38,30.0,1.3110164666317152e-22,-1.6434239129512507,129
16,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006276615650768485,0.007860402919554203,-0.0015837872687857165,0.00018115151367234256,-0.0019215817149013802,-0.001213482507371864,-8.742887302892695,1.0994335393214545e-14,1053.0,1.5842428009023237e-13,-0.7697683049734664,129
8,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.02066662301157796,0.02226010112221851,-0.0015934781106405479,0.00032059621944197943,-0.0021906139899420646,-0.000956152630031341,-4.970358394787406,2.099328788083214e-06,1732.0,7.303575673517362e-09,-0.43761565534537444,129
26,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0064374518214342326,0.008037821953762467,-0.001600370132328235,0.00015871245503543577,-0.001898160680736841,-0.0012968925233071223,-10.083456474609507,5.893218122332597e-18,757.0,6.710104132474283e-16,-0.887798839196492,129
6,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0028276202718315775,0.00443971486827142,-0.0016120945964398425,5.687728145503064e-05,-0.0017272450252979372,-0.0015012380512825633,-28.343383424793718,5.216144744682982e-57,0.0,6.513351079976358e-23,-2.495495762469429,129
26,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0007869344768804757,0.002411900876927399,-0.0016249664000469231,0.0002099362671256176,-0.002088455144921893,-0.0012454843657990773,-7.740284336267668,2.613281977767863e-12,182.0,4.2074580893956054e-21,-0.6814940359084899,129
1,1,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003690598081786532,0.0053257941387507115,-0.001635196056964179,7.527557265828655e-05,-0.0017833974772149177,-0.0014938279310563515,-21.722797970427287,9.204950720450036e-45,52.0,2.182922629484914e-22,-1.9125857160991127,129
8,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00894494972177312,0.010593980590473543,-0.001649030868700424,0.00012075114926896122,-0.001890742170214725,-0.0014160773514719435,-13.65644036254571,9.387626191199483e-27,105.0,7.374999373163767e-22,-1.2023825294385202,129
23,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003580564546828382,0.005244191011320077,-0.0016636264644916956,0.00013184285987685393,-0.0019202788524097733,-0.0014003210886726302,-12.618252259133213,3.2256686348969276e-24,491.0,3.291005118537699e-18,-1.1109751637799186,129
9,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01044457041579046,0.012113417863354896,-0.0016688474475644356,7.677885473932928e-05,-0.0018124653352244013,-0.0015227653775652943,-21.73576895917911,8.666844404699635e-45,89.0,5.1150568434483145e-22,-1.9137277479793613,129
26,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0028770659349014074,0.0045506724187122415,-0.0016736064838108339,0.00011915419208413151,-0.0019056263529671205,-0.0014333917358109562,-14.045720545267484,1.0732596081227744e-27,221.0,1.0038948888122623e-20,-1.236656738407719,129
12,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014523813259145316,0.016199352060870607,-0.0016755388017252895,0.00022246747248696043,-0.002123502613489278,-0.0012178031080619027,-7.53161252292062,7.95037496383743e-12,1461.0,1.3554331287610377e-10,-0.6631215071898878,129
13,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00689760199612613,0.00857699027848105,-0.001679388282354921,0.00041092228882293435,-0.002566794968456528,-0.0008996181761825191,-4.086875616227686,7.667246022618949e-05,2528.0,9.128196262816882e-05,-0.35982933403477585,129
30,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005147282473649107,0.006832932201466819,-0.0016856497278177115,0.00013303022583596215,-0.001934487181138103,-0.0014172328668087,-12.671178427497104,2.3911544034269265e-24,661.0,1.0294003772810175e-16,-1.1156350530703518,129
21,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008157455306428,0.009851650251869777,-0.0016941949454417756,0.0002496629948680737,-0.0021764681295513414,-0.0012086830662776421,-6.78592735113595,3.853551877860116e-10,1210.0,2.3690234333848054e-12,-0.5974675886567486,129
3,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00207339068594959,0.0037939734657677685,-0.0017205827798181784,9.106606851146145e-05,-0.0019032311751331246,-0.00155194260808549,-18.893785665092462,7.730889089186891e-39,2.0,6.825344900038084e-23,-1.6635050712752737,129
2,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0014053756475372802,0.003127492406557119,-0.0017221167590198388,0.00010401836226183932,-0.0019266638607623745,-0.0015228675357384207,-16.555891878828618,1.2983140712972074e-33,1.0,6.667541588557201e-23,-1.457665000974369,129
8,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003977775810396501,0.005708695478672378,-0.0017309196682758774,0.00016811723342682473,-0.002046998242259679,-0.001383081443635783,-10.295908593031204,1.763728840208656e-18,408.0,5.786415905656336e-19,-0.9065042052180101,129
16,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012849033741612536,0.01459270570239471,-0.001743671960782173,0.0003534956663480603,-0.0024627586376362357,-0.001079804069441996,-4.93265441920669,2.4698854360982333e-06,2060.0,5.365050389173153e-07,-0.4342960053981624,129
21,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.020667614776265712,0.022426871510670167,-0.001759256734404453,0.00021712410135173312,-0.002168159071507669,-0.0013507281209869213,-8.10254008399796,3.700313786085182e-13,1208.0,2.290708422697637e-12,-0.7133888760495699,129
13,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.02579775495570182,0.0275666685991509,-0.0017689136434490829,0.0005416993189591177,-0.00278549609442292,-0.0007185936234927521,-3.2654898788650377,0.001402268941491615,2915.0,0.002673641142332393,-0.28751035234438743,129
6,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0028574435106233165,0.004628387913324459,-0.001770944402701142,5.7145792423358935e-05,-0.0018790586024898198,-0.0016655245029106702,-30.98993517460176,2.408764179857165e-61,0.0,6.513351079976358e-23,-2.728511651145045,129
22,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0023882355935359013,0.004170876267986993,-0.0017826406744510918,0.00020619940221601268,-0.0022005702777835178,-0.0014117428705165283,-8.645227169880993,1.8877884052722834e-14,58.0,2.507430002990472e-22,-0.7611698097112628,129
22,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005607542019633417,0.0074027523239569145,-0.0017952103043234972,0.00015621931609938248,-0.002123082722758318,-0.0015100667577790992,-11.491602633706535,1.9432020595897112e-21,191.0,5.1462937637933125e-21,-1.0117791953980844,129
19,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0019355843194702625,0.0037524650246085413,-0.0018168807051382786,0.00012699213430654097,-0.0020647613961694493,-0.001572425164081077,-14.30703338485978,2.5216604753321983e-28,14.0,9.033284151817048e-23,-1.259664051053075,129
21,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012593365862763436,0.014419374886409257,-0.0018260090236458205,0.00020399324569541337,-0.0022155526942436317,-0.0014396703634194517,-8.951320998011242,3.4523219259362084e-15,1040.0,1.2587608396171297e-13,-0.7881198685510588,129
23,13,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0009067518342838645,0.0027382971277612068,-0.0018315452934773422,0.0002996776418723101,-0.0024095138376073323,-0.0012736184527191005,-6.111718185028121,1.1035485669565759e-08,40.0,1.6534870420477775e-22,-0.5381067815214805,129
30,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001217483392376958,0.00305563010647171,-0.001838146714094752,7.30714846651252e-05,-0.0019809351741045702,-0.001699603860357428,-25.15545869252118,2.223553221592758e-51,0.0,6.513351079976358e-23,-2.214814640486707,129
14,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007817586795463002,0.009657798599372365,-0.0018402118039093623,0.0005597928696904838,-0.0029494385465811722,-0.0007568331973630824,-3.287308401993111,0.0013058691580807285,3165.0,0.015722264637536336,-0.2894313661906672,129
2,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0009524282886982397,0.0028081402983949626,-0.001855712009696723,6.156217185017633e-05,-0.001977295429010825,-0.0017323515593510143,-30.14370601175286,5.455105428791282e-60,1.0,6.667541588557201e-23,-2.654005327806096,129
11,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00396682237060163,0.005822726473024534,-0.0018559041024229035,0.0001679041504928836,-0.0021973889886470178,-0.0015160160938091937,-11.053354529801002,2.362261061021918e-20,550.0,1.106695112281592e-17,-0.973193601370173,129
3,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005588387772657497,0.007449407767605528,-0.0018610199949480304,0.0001377340693816895,-0.002132001146899767,-0.001587423760996222,-13.511689615375847,2.1093648261453787e-26,536.0,8.313711439485366e-18,-1.1896379367848184,129
4,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006940607932692235,0.008807126465145238,-0.0018665185324530037,0.00012343315135122883,-0.0021098366356003566,-0.0016324639069042783,-15.121695525230725,2.8766046695118155e-30,238.0,1.4627931448064288e-20,-1.3313910530369522,129
17,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.021660521821400453,0.023539385974927003,-0.00187886415352655,0.0005295871191168978,-0.002880907786356704,-0.0008794054787880347,-3.5477905064224595,0.0005437486168669294,2472.0,5.2478598670701115e-05,-0.31236553668330985,129
19,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007186543872821787,0.009075058837125236,-0.0018885149643034494,0.0004902363828887023,-0.0029310854146317507,-0.000991825653418769,-3.8522537906620373,0.00018412034008787593,2603.0,0.0001866967713999007,-0.339172034138471,129
28,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008488460490841043,0.010383494884180005,-0.001895034393338963,0.00019725164528270532,-0.0023015220368429005,-0.0015110382402781398,-9.607191821507795,8.722158607070075e-17,1014.0,7.924822017885293e-14,-0.8458660746490658,129
4,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0034142390765293045,0.005311278129978351,-0.0018970390534490463,6.474237478431968e-05,-0.0020239275620705195,-0.001771791707277623,-29.30135108217409,1.3014925460728927e-58,1.0,6.667541588557201e-23,-2.579840111686548,129
0,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008424649439217854,0.010326007370252249,-0.0019013579310343941,0.00018702053499669032,-0.002268319356692016,-0.0015425742549691785,-10.166573050751042,3.677009288876332e-18,692.0,1.8961379884569698e-16,-0.8951168456759417,129
23,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005035134147881537,0.006950903875219037,-0.001915769727337499,0.0003479237019931594,-0.0025871553503057213,-0.0012807469436440387,-5.50629266233539,1.9255258220440169e-07,2201.0,2.8501578048599003e-06,-0.4848020365047327,129
2,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003763124158122223,0.005724336722750188,-0.001961212564627965,8.687362473095136e-05,-0.0021290492927231426,-0.0017962599427000685,-22.575466037037863,1.8340066124054268e-46,10.0,8.228297835928711e-23,-1.9876589533033326,129
1,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002203717600832181,0.004192229466830459,-0.001988511865998279,8.218646069453333e-05,-0.0021510978726590733,-0.0018372729066452518,-24.195127143740667,1.372953665733001e-49,0.0,6.513351079976358e-23,-2.1302621622370173,129
7,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0034721299478885277,0.005460869722147725,-0.0019887397742591973,0.0001692051956463776,-0.002336513160912017,-0.0016671829070226303,-11.753420257942139,4.374452303455165e-22,125.0,1.1629105030637952e-21,-1.0348309518531105,129
6,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003094878396950662,0.00509452322577379,-0.001999644828823128,0.00015838941634078188,-0.002313069328735673,-0.0016932104901359202,-12.624863927276573,3.107239121226223e-24,22.0,1.0884361249272798e-22,-1.1115572887008334,129
9,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00884832310410895,0.010853097658575506,-0.0020047745544665542,0.00031607877739951593,-0.002661750912567052,-0.00142044422889937,-6.342642081067555,3.563501724472164e-09,1641.0,2.0013110437738578e-09,-0.5584384968774969,129
0,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009666194256698324,0.011687076336509266,-0.0020208820798109438,0.00013305530703724638,-0.002269183557982333,-0.0017613478107811062,-15.18828617069167,2.001549791389654e-30,75.0,3.709403133092344e-22,-1.337254032451842,129
25,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0009294484270797039,0.002993376229577445,-0.002063927802497741,0.00025526722039815426,-0.002635031589512761,-0.001610559774408737,-8.085361682077785,4.062228611388391e-13,158.0,2.4536547134828025e-21,-0.7118764020955857,129
10,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01049774786089222,0.012587743601942248,-0.0020899957410500263,0.00014633648123214222,-0.002372742311978467,-0.0017938471729993502,-14.282123797513911,2.8942174598146346e-28,440.0,1.1360499221435093e-18,-1.2574708841775883,129
12,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.02841888540677091,0.030531014961934135,-0.0021121295551632265,0.0005755992435406008,-0.003271538120705288,-0.0009923552236043274,-3.669444633337577,0.0003554062270470447,2874.0,0.0019395174187014066,-0.32307658531337663,129
28,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.015808974353004563,0.017928571032374635,-0.0021195966793700707,0.00032484119940976873,-0.002737701038266857,-0.0014812355541602472,-6.525024175570537,1.4389181368060782e-09,1738.0,7.941896589399245e-09,-0.5744963449177686,129
20,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006518014135423961,0.00863812166598243,-0.0021201075305584674,0.00045727170482088344,-0.0030088037917302027,-0.001297503559378179,-4.636428425828203,8.62270336897137e-06,2584.0,0.00015618003356333374,-0.4082147609634327,129
9,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.017129814050109812,0.019265640635303286,-0.0021358265851934752,0.0004476168694668114,-0.002969336689922728,-0.001215963277337683,-4.771550696330126,4.904318260134695e-06,1758.0,1.0486052175633237e-08,-0.42011161351625215,129
31,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0012967420727025372,0.003440131079098715,-0.002143389006396178,0.00013336892805957098,-0.0024060398358697124,-0.00189891671326723,-16.07112719267568,1.709489414559437e-32,0.0,6.513351079976358e-23,-1.4149838502465684,129
3,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00981987021906778,0.011963416688692894,-0.0021435464696251145,0.00011655884705226597,-0.002367651619490005,-0.0019142332985860031,-18.390251137813074,9.742347406965873e-38,31.0,1.3418318736206198e-22,-1.6191713281843356,129
11,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01081566223261026,0.012990461400702827,-0.002174799168092567,0.000354788506495183,-0.0028729986489656593,-0.0014866843524518922,-6.1298467348239605,1.0105968137966114e-08,1700.0,4.656295458342901e-09,-0.5397029113312922,129
5,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004591044944588297,0.0067732815184926454,-0.0021822365739043482,0.00011804030579182636,-0.0024049965451654704,-0.001957703680779186,-18.4872155257959,5.965910839637986e-38,14.0,9.033284151817048e-23,-1.6277085665124145,129
5,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00642201497558822,0.008609216640407378,-0.0021872016648191582,0.00012837407093668236,-0.0024371435401001006,-0.0019445473920461876,-17.037721471791187,1.0295109070204703e-34,2.0,6.825344900038084e-23,-1.500087731156209,129
8,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0031835852640269453,0.005377601221196585,-0.0021940159571696392,0.00013072746734432296,-0.0024474384342911366,-0.00194727702271834,-16.783129067977907,3.915138082939252e-34,0.0,6.513351079976358e-23,-1.477672119888107,129
18,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007831833854158836,0.01003347835756203,-0.002201644503403195,0.00019447232773181587,-0.0025821040417861856,-0.0018278873698377998,-11.321119714468269,5.134012351021628e-21,522.0,6.238748156662292e-18,-0.9967690113224477,129
5,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003837388129760475,0.006048433549427824,-0.0022110454196673495,0.00010178616254208857,-0.0024160206025058417,-0.0020179032265748324,-21.72245582746164,9.219590656141376e-45,6.0,7.494390415714496e-23,-1.912555592090693,129
6,1,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005524033236555582,0.0077385018785419155,-0.002214468641986334,0.00012629205378603524,-0.002458818868983017,-0.0019627482087943384,-17.53450494785761,7.77156168642334e-36,113.0,8.850946562139273e-22,-1.5438270773312366,129
18,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006369532943277281,0.008586074379020075,-0.002216541435742794,0.00022678759996877065,-0.0026525673223208174,-0.0017656669836011247,-9.773644749748305,3.407214455067851e-17,937.0,1.970127065847683e-14,-0.860521437802057,129
7,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004867654197214012,0.007086364912453952,-0.00221871071523994,0.00012998706882416894,-0.0024697716565587912,-0.001975787954419389,-17.06870333572294,8.755228535975122e-35,122.0,1.0862735715504923e-21,-1.5028155321740462,129
3,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004884760718532773,0.007109503000036113,-0.00222474228150334,0.00013015076612751312,-0.0024794679566001333,-0.00197524048474639,-17.09357806871213,7.687951587994588e-35,229.0,1.1987051487024407e-20,-1.5050056302945403,129
4,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.018679170433410205,0.020915094772967432,-0.0022359243395572255,0.00023115204770636413,-0.0027032045365939306,-0.0017745845501271416,-9.67295925666016,6.017864739325375e-17,890.0,8.291499310777053e-15,-0.8516565744377269,129
3,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0031450116743384176,0.0053865249691054575,-0.00224151329476704,0.00011052449222499557,-0.0024525280205745887,-0.002032045815604768,-20.280692990690003,8.496577551247541e-42,40.0,1.6534870420477775e-22,-1.7856154524564742,129
4,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013920452164182829,0.016163248770920804,-0.002242796606737976,0.0001190873355229674,-0.0024726262131106657,-0.002009646136714362,-18.833208391881655,1.0468414552815675e-38,44.0,1.8140586612229381e-22,-1.6581715397651549,129
23,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0032481063101368474,0.005506262006310298,-0.0022581556961734513,0.000140057674818213,-0.0025425848928541887,-0.0019911365474794464,-16.12304144777793,1.295424827848377e-32,57.0,2.4502083294279794e-22,-1.4195546455421677,129
16,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006614296238638403,0.008876512673604049,-0.0022622164349656465,0.00023850723468448194,-0.002727502788500066,-0.0018080147898795675,-9.484896497828682,1.7374854393676127e-16,917.0,1.3651843435849467e-14,-0.8350985717917998,129
24,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0019476526103689978,0.0042102993890108876,-0.0022626467786418893,0.00024607476084903784,-0.0027547080160476006,-0.0018257608443865004,-9.19495673117805,8.851843226504129e-16,132.0,1.3631584864102172e-21,-0.8095707987590609,129
23,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00735964225478788,0.009627650071354223,-0.002268007816566342,0.00023559310752259663,-0.002764375643085421,-0.0018439343153560436,-9.626800378057789,7.808789348991867e-17,349.0,1.6437919115414603e-19,-0.8475925117876837,129
23,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005198271942411571,0.007468791153325245,-0.0022705192109136736,0.0003291814473952709,-0.002939838793894904,-0.0016257287831092624,-6.897470160848111,2.1790589674340834e-10,1648.0,2.21437187631924e-09,-0.6072883854472666,129
28,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0015550195862170915,0.003829887122377869,-0.002274867536160777,0.00012326748753769425,-0.0025201449157679617,-0.0020367427427766577,-18.45472461232034,7.030518366983795e-38,13.0,8.825012292782848e-23,-1.624847901090724,129
10,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006864980361316093,0.009149575407450745,-0.002284595046134651,0.00014620862460433477,-0.002573566123673534,-0.0020096416805343805,-15.625583321894663,1.871128924486894e-31,227.0,1.1467548406953461e-20,-1.375755899762871,129
25,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0006260414881489146,0.0029226127696537606,-0.002296571281504846,0.0006849594149000742,-0.0036266585169608496,-0.001083177229794774,-3.352857456291601,0.0010521818012256127,156.0,2.3454950020670914e-21,-0.2952026386172566,129
16,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0027749755091752222,0.005089431281414519,-0.002314455772239296,0.0002399277957163015,-0.0028414731083653035,-0.0018923350804936154,-9.646467868924969,6.988521394377794e-17,76.0,3.7956580304739173e-22,-0.8493241378035997,129
3,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004353642558440739,0.006678609607936164,-0.0023249670494954254,0.00021716056598306428,-0.002753727846235658,-0.0019004746612753403,-10.706211963348553,1.7078785025854141e-19,9.0,8.038409846732206e-23,-0.942629402644447,129
29,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0022283477183925927,0.004568442733878949,-0.0023400950154863556,0.00013616049757446944,-0.0026047363756989336,-0.0020760857288456298,-17.186298942587968,4.7386527264164587e-35,37.0,1.5423677989209103e-22,-1.5131692480384686,129
30,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008707845016823028,0.011063541449938518,-0.0023556964331154905,0.00019348312100684427,-0.0027533556431235903,-0.001984544328410294,-12.175203815490244,3.975146696750442e-23,161.0,2.6252099425503076e-21,-1.0719669234047577,129
1,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011483386891727993,0.013850271622397641,-0.002366884730669648,0.00013729404797661017,-0.002640191108158017,-0.0020993110925941042,-17.239529065913167,3.5909728646120516e-35,311.0,7.235213778436063e-20,-1.5178558990710185,129
29,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006670711815624332,0.009045437947565387,-0.0023747261319410546,0.00025557428085089934,-0.002883364976331404,-0.001876022930251608,-9.291725771602414,5.145711940162719e-16,1110.0,4.295792741287277e-13,-0.8180908376936502,129
23,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0031450731204208998,0.0055411064621898555,-0.0023960333417689557,0.0001836994965399573,-0.0027572766169743222,-0.002061736142312902,-13.043222147578307,2.928893114231482e-25,6.0,7.494390415714496e-23,-1.148391676124177,129
1,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0012507725555752946,0.0036534015030614568,-0.0024026289474861624,0.0002071319548131013,-0.0028497510839354287,-0.002020220324353544,-11.599508871791876,1.0508611720417257e-21,6.0,7.494390415714496e-23,-1.021279809910127,129
22,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01901344122191848,0.021417817876984675,-0.002404376655066198,0.0004886228880969667,-0.0033729051726206043,-0.0014482572903069708,-4.920720485342987,2.599879256958127e-06,2310.0,9.639260039963126e-06,-0.43324528110952965,129
25,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011804827095493096,0.014213498035633518,-0.002408670940140421,0.0003998547265810798,-0.003150940642876247,-0.001653590372063278,-6.0238651190534505,1.6872099242100954e-08,1747.0,9.002216399767507e-09,-0.5303717503653922,129
25,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00846972782345301,0.010886068280800715,-0.002416340457347705,0.00033476118638471977,-0.003085318110231671,-0.0017710329148496046,-7.218102204270357,4.1435339264382083e-11,1474.0,1.656036742693822e-10,-0.6355184627700818,129
23,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0036261540182411325,0.006057112836892638,-0.0024309588186515046,0.0001472298068927043,-0.0027029828425648426,-0.0021313989292216567,-16.511322468982783,1.643640859780326e-33,54.0,2.286184827280684e-22,-1.453740883245053,129
2,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005956580245130977,0.008387807597832163,-0.0024312273527011853,0.00011757048540804597,-0.0026682155681485237,-0.0022128393848755133,-20.678891851668784,1.2565472641334166e-42,0.0,6.513351079976358e-23,-1.8206749072611337,129
6,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007615210484828829,0.010048549591614178,-0.00243333910678535,0.0001575882533353075,-0.0027583877288902456,-0.002140793399822126,-15.441119850524817,5.071977906971213e-31,1.0,6.667541588557201e-23,-1.3595147967077157,129
18,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0026543863260281063,0.005095050609742775,-0.002440664283714669,0.0001150007453526949,-0.002666698677362441,-0.002225668795064792,-21.223030131060575,9.525027188885665e-44,13.0,8.825012292782848e-23,-1.8685836113868308,129
12,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009401537734264321,0.011852767636147581,-0.0024512299018832604,0.00027794203102345994,-0.002999222354490541,-0.001915829349489696,-8.81921274323696,7.198747895694546e-15,1162.0,1.0509420420431176e-12,-0.7764883852861473,129
5,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0034221051064096102,0.005874806827352952,-0.002452701720943342,0.00010133111007808942,-0.00265039844258396,-0.002261411993766146,-24.20482435308565,1.3162706325525562e-49,0.0,6.513351079976358e-23,-2.13111595391268,129
31,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01720313463980953,0.01967662305376211,-0.00247348841395258,0.0002859336182790436,-0.0030381913832930284,-0.0019291942180206564,-8.650568718851009,1.8328533622071446e-14,1117.0,4.849730045072345e-13,-0.7616401068744462,129
2,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0037258430081780623,0.006199706813262761,-0.0024738638050846988,0.00018777707539995985,-0.0028603826126520513,-0.0021081438527240366,-13.174471909392768,1.399315496106846e-25,116.0,9.476782791690148e-22,-1.1599475732986335,129
