layer,head,region_label,n_pairs,comparison,condition_a,condition_b,mean_a,mean_b,mean_delta,sem_delta,ci95_low_delta,ci95_high_delta,paired_t,paired_p,wilcoxon_stat,wilcoxon_p,cohen_d_paired,n_matched
7,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007438791829139688,0.012562287263860997,-0.005123495434721311,0.00023748821990230765,-0.005582167917786728,-0.004663888431630682,-21.573682420243387,1.8425227703899868e-44,0.0,6.513351079976358e-23,-1.8994568239684468,129
14,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01002663066755085,0.015229637140783575,-0.005203006473232725,0.0003620894064547606,-0.005900663606932589,-0.004504609860474417,-14.369397117070278,1.7863619124803463e-28,132.0,1.3631584864102172e-21,-1.2651548715077332,129
31,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.017394733373364505,0.022600117843424857,-0.005205384470060352,0.0004969464764729935,-0.006169397542397528,-0.004277500704331541,-10.474738662008075,6.379344577365023e-19,842.0,3.3836565764261135e-15,-0.9222493148489063,129
30,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00318306946293126,0.008435152404284638,-0.005252082941353379,0.00032405019488122985,-0.005916740946776717,-0.004656103501570603,-16.207621610221096,8.249993955703522e-33,7.0,7.671553190991485e-23,-1.4270015136101932,129
14,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.019073658673338188,0.024328555280068356,-0.005254896606730167,0.000549636506994301,-0.006308668126287155,-0.004173562204277563,-9.560676082938308,1.1337829476266732e-16,962.0,3.106662365986812e-14,-0.8417705922308748,129
7,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014238745669018506,0.01949437083893044,-0.005255625169911934,0.0001799022164450765,-0.00558688400607455,-0.004890969145344571,-29.21378776629168,1.8169266620385637e-58,1.0,6.667541588557201e-23,-2.5721305916035933,129
20,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.017466899296341015,0.02277046888922305,-0.005303569592882034,0.00042665168034713676,-0.006136454712931615,-0.00451354187526993,-12.430677850763155,9.330603627754116e-24,432.0,9.602362828647249e-19,-1.0944601579946276,129
6,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010889810719346815,0.016239387207022008,-0.005349576487675194,0.00018314879068370146,-0.005700180378233537,-0.005012188997487862,-29.208909694161886,1.851053090178123e-58,0.0,6.513351079976358e-23,-2.571701101300813,129
26,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009273980868720385,0.014647217936698318,-0.0053732370679779335,0.0003597074795119245,-0.006117197760929491,-0.004684092271071317,-14.937796331810242,7.850891488155124e-30,144.0,1.788798494080613e-21,-1.3151996318849908,129
9,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008365715431525957,0.013754770370893354,-0.005389054939367397,0.000338433888810716,-0.006069188674572538,-0.004707326881980971,-15.923508601059341,3.767997148326409e-32,33.0,1.4056295870528077e-22,-1.4019867579686565,129
9,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007135967926172785,0.01255835551775761,-0.0054223875915848235,0.0002651076385978843,-0.005932501059448772,-0.004892575594076757,-20.453532083281498,3.697326741537693e-42,0.0,6.513351079976358e-23,-1.800833086028542,129
1,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0075019515451592534,0.012942309928119414,-0.00544035838296016,0.00017621166666693044,-0.005777877009683108,-0.0050983137874358675,-30.873996517173573,3.679237788324977e-61,1.0,6.667541588557201e-23,-2.7183038215439623,129
19,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005483655046938753,0.010959836698584836,-0.0054761816516460836,0.00027747179613977905,-0.006006253584962187,-0.00492590418497873,-19.73599381209687,1.1988466904945025e-40,134.0,1.4263932634396395e-21,-1.7376573639097592,129
6,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014425040731683027,0.01990988530045332,-0.005484844568770292,0.000271762798671831,-0.00602808612824757,-0.004957849370106304,-20.182470137840877,1.3656149941398384e-41,0.0,6.513351079976358e-23,-1.7769674124751837,129
12,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01820454981120289,0.023690254680177037,-0.00548570486897415,0.0005665591055306038,-0.006584321826880494,-0.00441230270513442,-9.68249352172459,5.702476767506476e-17,721.0,3.341803992723598e-16,-0.8524960196694398,129
8,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004763922920313397,0.010250664622497623,-0.0054867417021842255,0.000372019112915341,-0.0062556129944210245,-0.004791352588783989,-14.748547888271597,2.2141666025204382e-29,116.0,9.476782791690148e-22,-1.2985372355215594,129
23,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0029291986666489826,0.008426193739901217,-0.005496995073252235,0.00031896058221076926,-0.006109561241915911,-0.0048627009397813,-17.23408903743416,3.694147894963977e-35,147.0,1.9143077300151502e-21,-1.5173769312705403,129
13,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010118918820977384,0.0156470837735737,-0.005528164952596317,0.00028314800583665933,-0.006076754371873862,-0.005003835568533914,-19.523940973066114,3.3937624536898886e-40,40.0,1.6534870420477775e-22,-1.7189871524784044,129
30,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007382634954974633,0.012923675549555888,-0.005541040594581255,0.0001564467824394214,-0.0058461144360327415,-0.005233088653677237,-35.41805403845125,5.3499457375205e-68,1.0,6.667541588557201e-23,-3.118385777844433,129
16,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.015217231027060008,0.020807919207989245,-0.005590688180929238,0.0007780382798964937,-0.007164380174895474,-0.004111845497323504,-7.1856209718537185,4.909005656721375e-11,1369.0,3.199597692993245e-11,-0.6326586497181016,129
5,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004844121496886188,0.010465653434525742,-0.005621531937639554,0.00021084301504422392,-0.006010079516622223,-0.005203707079207273,-26.662168231944733,4.2440343509627997e-54,2.0,6.825344900038084e-23,-2.3474730184421997,129
26,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014745802376708087,0.020422903777554978,-0.00567710140084689,0.0004612542988796253,-0.00658946419071565,-0.004818395554546498,-12.307964206808311,1.8711025458982747e-23,597.0,2.8687966772959184e-17,-1.0836558240907714,129
15,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010783962916236284,0.01657513185230972,-0.005791168936073433,0.0005743944524796411,-0.006973688855231198,-0.004733422966069333,-10.082215994728285,5.934836226595696e-18,294.0,4.999217687236035e-20,-0.887689621032922,129
8,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008108948783357014,0.01390860147247192,-0.005799652689114906,0.00027733219042615334,-0.006322401939654838,-0.005264496572573792,-20.91229539637307,4.136752797073515e-43,4.0,7.152126885953793e-23,-1.8412249435085841,129
15,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.024304068091419315,0.03011710641458053,-0.0058130383231612135,0.00039955834457346676,-0.00659180031060566,-0.005043269274575823,-14.548659543994008,6.645088832852548e-29,249.0,1.8646959620453072e-20,-1.280938048133246,129
9,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005901246570779892,0.011811746674221616,-0.005910500103441724,0.0002912876923443074,-0.006483834746854142,-0.005344907847384728,-20.290936619647507,8.086898638494707e-42,0.0,6.513351079976358e-23,-1.7865173536964438,129
8,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012837056644520787,0.01875682133827503,-0.005919764693754242,0.00027799772054077975,-0.006459200979650829,-0.005374010317406595,-21.294292205845146,6.812959374226518e-44,1.0,6.667541588557201e-23,-1.8748578872199022,129
5,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003126072005617844,0.009065290584496056,-0.005939218578878212,0.00023205507771532728,-0.0063888621399095175,-0.005512781339246768,-25.594003963852607,3.502647162278501e-52,1.0,6.667541588557201e-23,-2.253426398647564,129
4,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01105375286253068,0.017045830703131103,-0.005992077840600423,0.00030026382318541897,-0.006604654647300721,-0.005420239364986431,-19.956043245676632,4.0965324099706156e-41,2.0,6.825344900038084e-23,-1.7570316362329335,129
10,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.018257978812668673,0.02425904645288522,-0.006001067640216544,0.0005976830609381176,-0.007164113485081078,-0.004754372830538788,-10.040551644206422,7.516880730339482e-18,831.0,2.750532200291284e-15,-0.8840212795150777,129
24,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0033804580741634144,0.009389598142759975,-0.006009140068596561,0.0003840595959114999,-0.006752769500926379,-0.005258527199131737,-15.64637398093099,1.6726087796779432e-31,102.0,6.886719537548213e-22,-1.3775864152220345,129
16,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0035665869767427475,0.00959679359514194,-0.006030206618399194,0.00047363273689572953,-0.006956782688798705,-0.005165532604367527,-12.731819717366257,1.6971756801757765e-24,3.0,6.986844772802375e-23,-1.1209742209329567,129
9,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010573952334261564,0.016692598003807457,-0.006118645669545892,0.0002769054136137038,-0.006669273315486678,-0.005596682147435166,-22.096518770419173,1.636400121634486e-45,0.0,6.513351079976358e-23,-1.9454899978056723,129
9,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01516001356780067,0.02127898932802816,-0.006118975760227488,0.00040209118709645783,-0.006914435371453332,-0.005357820598874242,-15.217880810602308,1.703837965910763e-30,64.0,2.879610603534624e-22,-1.3398596952050121,129
8,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01962949146422767,0.025761670274154623,-0.006132178809926953,0.0002904917209924607,-0.006696627620253856,-0.005582455284496437,-21.10965086707619,1.625452347379762e-43,10.0,8.228297835928711e-23,-1.8586011238134723,129
4,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008407310931040912,0.014564951340299706,-0.006157640409258793,0.00024318898087310166,-0.006643126371258855,-0.00568703102681591,-25.32039234323659,1.1068353224001611e-51,1.0,6.667541588557201e-23,-2.2293362387123046,129
25,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010225843694133237,0.016425674645836618,-0.00619983095170338,0.000390509780396256,-0.007023692025817469,-0.005467590194262291,-15.876250129797826,4.8553858873656344e-32,13.0,8.825012292782848e-23,-1.3978258815832798,129
10,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005755726714138404,0.01201198534956996,-0.006256258635431557,0.0003764903828041106,-0.007023623090631296,-0.00551375185813829,-16.617313273276125,9.384076711702677e-34,33.0,1.4056295870528077e-22,-1.4630728532152781,129
29,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003518451322429604,0.009816058887919598,-0.0062976075654899944,0.00030187106940680165,-0.006867720121271861,-0.00569819126551377,-20.86191160307361,5.254941645323945e-43,50.0,2.0842789596685373e-22,-1.8367888978611209,129
14,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01539001245658065,0.021702437741003295,-0.006312425284422645,0.0005690518101160203,-0.007403763423650345,-0.005237677872141232,-11.092883235246445,1.8856919071304436e-20,647.0,7.798878336822637e-17,-0.976673909823705,129
16,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.015934919920396202,0.022303782602006845,-0.00636886268161064,0.0005640748686998927,-0.007468700318330134,-0.00531368694446851,-11.290810910065725,6.102151274736384e-21,178.0,3.8466297592090334e-21,-0.9941004698918607,129
20,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006118359824808589,0.01251253950348225,-0.006394179678673661,0.0007335655198708616,-0.00786894368639039,-0.004959743100289768,-8.716576100522428,1.2719904669632476e-14,820.0,2.2344007919087827e-15,-0.7674517327761243,129
7,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013153835506604393,0.0195492046502556,-0.006395369143651206,0.00029599632921768824,-0.006967792583651148,-0.005819502913631326,-21.60624478200127,1.5830553823722877e-44,13.0,8.825012292782848e-23,-1.9023237800606296,129
1,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009587164121759377,0.015986761024091824,-0.006399596902332449,0.0002672198319393979,-0.006924071978387791,-0.005874088527986694,-23.948809696818447,4.021175641108058e-49,45.0,1.8565558545764172e-22,-2.108575120298369,129
17,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013102650404149709,0.01950560748042871,-0.006402957076278999,0.0008677859038164486,-0.0082171198897977,-0.004783708598264386,-7.37849859984973,1.7863288386535964e-11,1472.0,1.6058775813588077e-10,-0.6496405779560042,129
9,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.015884219755440257,0.022306203524502674,-0.006421983769062415,0.000508496532756323,-0.00736563857983213,-0.005428723047411633,-12.629356063161003,3.0292697363196158e-24,311.0,7.235213778436063e-20,-1.1119527992119116,129
7,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009279449533512311,0.015780728674934123,-0.006501279141421812,0.0002547646988845231,-0.006999467250389271,-0.005991492598532345,-25.518759741390387,4.802329398386057e-52,11.0,8.42262538341288e-23,-2.2468015142613007,129
14,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.016910429997008668,0.023418740990261238,-0.006508310993252568,0.00046891049452284515,-0.00742015308797966,-0.005618616433763632,-13.879644557487048,2.7029638695261208e-27,307.0,6.63340864373303e-20,-1.2220345630116982,129
29,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006223680305316351,0.01281453861472334,-0.006590858309406989,0.00041826546875999243,-0.007373073205212853,-0.005768860138428413,-15.757596076354398,9.186963113841609e-32,171.0,3.2873428475203665e-21,-1.3873789746939322,129
10,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008720748384605891,0.01531507439059458,-0.00659432600598869,0.0004200394930839864,-0.00742106102027952,-0.005843647375347295,-15.699299981466654,1.2574500161800251e-31,54.0,2.286184827280684e-22,-1.3822462897360164,129
12,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.035693893100806444,0.042354009143084057,-0.00666011604227761,0.0007054365656488389,-0.00802904210999146,-0.005220070572086257,-9.441126766872141,2.22279252897079e-16,1038.0,1.2149038149130014e-13,-0.8312448618627684,129
16,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.06662461760836516,0.07331426577397095,-0.006689648165605789,0.0013118788260424957,-0.009285647046297443,-0.004235931521628138,-5.099288160466957,1.1973487543434814e-06,2487.0,6.096479881627566e-05,-0.4489672882498655,129
11,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014219730157520651,0.020945960901273313,-0.0067262307437526625,0.00039173285197560475,-0.007473643558630503,-0.005959261158235776,-17.170453562499628,5.146795377156372e-35,151.0,2.0952971181685318e-21,-1.5117741401124836,129
9,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007701108298018979,0.014481509355250602,-0.006780401057231622,0.0004299056597681278,-0.007650955701418322,-0.005978096095942568,-15.771834827409977,8.509446810171603e-32,1.0,6.667541588557201e-23,-1.3886326268211153,129
9,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009053905768854212,0.0158369953621381,-0.00678308959328389,0.00040757469261246257,-0.0075717650030833455,-0.006009333236720558,-16.642568138384167,8.212536210144408e-34,78.0,3.9741663120583007e-22,-1.4652964201026288,129
10,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012392288205654238,0.019195006503326485,-0.006802718297672249,0.0005701142740293227,-0.007962481214848976,-0.005790646294269047,-11.932201327978616,1.581713500282015e-22,240.0,1.5288767699786148e-20,-1.0505717473678584,129
15,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.029483097886969876,0.03637327844378098,-0.006890180556811103,0.00040059045984560136,-0.007678846760775691,-0.00606080096940575,-17.2000615278426,4.410625243291254e-35,194.0,5.503134073823504e-21,-1.514380976104551,129
5,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010255908539388762,0.017171056230025468,-0.006915147690636705,0.000270733126514857,-0.007429387297593202,-0.006383738628779935,-25.54230352101823,4.350490426584464e-52,4.0,7.152126885953793e-23,-2.248874428472467,129
8,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007994825715314626,0.01496734968639275,-0.006972523971078123,0.0003394972821015218,-0.007663859802121369,-0.006309887488749846,-20.53779025245065,2.467862183486322e-42,4.0,7.152126885953793e-23,-1.8082516041695738,129
14,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012059068235084992,0.019123737169646247,-0.007064668934561254,0.00027908650425703533,-0.007602840395691235,-0.006534997980442447,-25.313545538034255,1.1392879745448482e-51,10.0,8.228297835928711e-23,-2.228733411127721,129
11,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0218294948960344,0.02894370008057864,-0.007114205184544242,0.00048319053702319917,-0.008040155469288313,-0.006190714740930776,-14.723395098697207,2.54200068730219e-29,306.0,6.490858869935846e-20,-1.2963226558838203,129
10,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.017204022291296906,0.024335827122536277,-0.007131804831239374,0.0002922758399371094,-0.007688350411215003,-0.006550534505779718,-24.400938622822753,5.624018332384626e-50,1.0,6.667541588557201e-23,-2.148382852566021,129
5,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004602215530769538,0.011772185722871344,-0.007169970192101805,0.0002727814211827077,-0.0077107390851123515,-0.006626662858125624,-26.28467203160216,1.99060285408506e-53,2.0,6.825344900038084e-23,-2.3142363312695897,129
4,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011040684947556303,0.0182177854355338,-0.0071771004879774974,0.0003605474157308509,-0.007876507398472059,-0.006496258312926535,-19.906121011654154,5.223752007945246e-41,0.0,6.513351079976358e-23,-1.7526362286138446,129
28,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.019988751605644013,0.02718158642393212,-0.007192834818288106,0.0006409277356291093,-0.008486879855491828,-0.005980068679750977,-11.22253636165067,9.005289634032021e-21,615.0,4.118523005980529e-17,-0.9880892310887601,129
12,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.020088148592112137,0.027375794268509213,-0.007287645676397076,0.0006916480371981225,-0.008672988248714642,-0.006012431846195182,-10.536638990431388,4.485278978273678e-19,605.0,3.369696863061892e-17,-0.9276993348751221,129
1,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009588611866311395,0.01689378690162255,-0.007305175035311155,0.00028111020642011223,-0.007880411372030905,-0.006782028084221953,-25.986872295891498,6.81082745501074e-53,0.0,6.513351079976358e-23,-2.2880165265485912,129
15,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009617860996626433,0.016946742363461807,-0.007328881366835373,0.000713009324190836,-0.008831241841530859,-0.005982985877966176,-10.278801578299987,1.9438038943766485e-18,302.0,5.950316873436041e-20,-0.9049980165555477,129
28,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007949202162639578,0.01528944898678293,-0.007340246824143353,0.0005334334263392731,-0.008368152150046802,-0.006286515711938473,-13.760380324338406,5.254572063062717e-27,180.0,4.0230445491914534e-21,-1.211533932794903,129
11,1,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00927799121050756,0.016676871181833884,-0.007398879971326322,0.0005177209480663726,-0.008458118511737476,-0.0063878357524138904,-14.291250912214922,2.7516971995453757e-28,134.0,1.4263932634396395e-21,-1.2582744818186526,129
14,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011126532616425855,0.018581684705866283,-0.0074551520894404295,0.0005618580468950175,-0.008593663812728684,-0.006367189418064257,-13.26874667122711,8.237900054480915e-26,163.0,2.7461182174213136e-21,-1.1682480032487015,129
10,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.025645055050073667,0.03311712518623171,-0.007472070136158041,0.0005754923243241738,-0.008562625286732475,-0.00634535571701045,-12.983787655087886,4.093842632519614e-25,540.0,9.02272026567144e-18,-1.1431587608461575,129
11,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006356461875613548,0.013927771671956708,-0.007571309796343161,0.0005465310104046398,-0.008704377673108351,-0.006511814201933372,-13.853394687956547,3.1285098361778135e-27,190.0,5.032510053644741e-21,-1.2197233908697924,129
5,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010993410495665762,0.01862197212311764,-0.007628561627451879,0.0003529427507250399,-0.008287480460545733,-0.006971513948925814,-21.614161536908604,1.5257333777438597e-44,0.0,6.513351079976358e-23,-1.9030208114639622,129
9,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.028865341367849778,0.03652112584474475,-0.007655784476894972,0.0005585940855479297,-0.008745572943864896,-0.00658341655101584,-13.705452089392153,7.139564727539298e-27,373.0,2.7489932948936006e-19,-1.2066977713707736,129
3,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009209227105674818,0.016968807451022687,-0.00775958034534787,0.0002613029591483699,-0.008245588993462337,-0.00724846920298138,-29.6957231966972,2.9229349946229727e-59,1.0,6.667541588557201e-23,-2.6145626402526903,129
13,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009513572177871368,0.017326280431345452,-0.007812708253474084,0.0004208263569917701,-0.008617492074457308,-0.006984926034360691,-18.565159058292714,4.025712725153005e-38,107.0,7.719393359853943e-22,-1.6345711118953186,129
9,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.010485947751187424,0.018333928942925824,-0.0078479811917384,0.0003854644952432501,-0.008628614851889064,-0.007145652907328363,-20.35980301320846,5.802900620763232e-42,11.0,8.42262538341288e-23,-1.7925807015590554,129
8,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014406246956177923,0.022264378773438377,-0.007858131817260455,0.00037218202892101406,-0.008582375887528696,-0.007166527637529598,-21.113678809376736,1.5948372848161735e-43,4.0,7.152126885953793e-23,-1.8589557643583867,129
12,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.021740496700066468,0.029647085223664608,-0.007906588523598143,0.0004103835457909722,-0.008697730080989846,-0.007090099370323641,-19.26633902526234,1.2105909710952265e-39,110.0,8.266032983537013e-22,-1.6963065656368965,129
31,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009508466279466254,0.01743487804377264,-0.007926411764306385,0.00042033011847218834,-0.008773346359312694,-0.007145888622319543,-18.85758696787474,9.265635002841329e-39,29.0,1.2809017328363897e-22,-1.6603179536979589,129
20,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0066752722450755825,0.01460859854164165,-0.007933326296566068,0.00048120663388095996,-0.008888364199624766,-0.007009251450473631,-16.486319468589453,1.8763426942242657e-33,44.0,1.8140586612229381e-22,-1.4515394918093363,129
9,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.034657859763260496,0.04260354607488758,-0.00794568631162708,0.0004839051469797389,-0.008837984400339309,-0.007032089448866053,-16.419925188272003,2.667901221130859e-33,145.0,1.8297028851972476e-21,-1.4456938013813025,129
3,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.014848174354018168,0.022811484017748702,-0.007963309663730536,0.00027218959823232196,-0.00846968013648839,-0.007436747857651045,-29.256480465993462,1.5440142191591275e-58,1.0,6.667541588557201e-23,-2.5758894742181853,129
16,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.008912667324369442,0.016879145796916108,-0.007966478472546668,0.0010014666795190707,-0.010071660330732958,-0.006167512103466701,-7.95481131371477,8.239517326007778e-13,564.0,1.4716232239087897e-17,-0.7003820830809495,129
22,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009892613421259232,0.017867372158279483,-0.007974758737020252,0.0006639290443868664,-0.009283466339598648,-0.006658270589821403,-12.011462376050867,1.0078524077909853e-22,365.0,2.3167715728354503e-19,-1.0575502935290118,129
15,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.02557416504263416,0.03355536899031248,-0.007981203947678324,0.0011209521834315153,-0.010131766209053959,-0.005781030005779004,-7.12002176867693,6.906928146113674e-11,1446.0,1.0745079797238641e-10,-0.6268829619289774,129
11,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0101157467353858,0.018121864675551422,-0.008006117940165623,0.000486048711052077,-0.008984755003480097,-0.007072375851002876,-16.471842755916327,2.0259198660940318e-33,5.0,7.321278882866977e-23,-1.4502648883299691,129
8,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.011807091071183771,0.019816047269237306,-0.008008956198053535,0.0006139546172550936,-0.00919391210114244,-0.006873861593537235,-13.044866791393268,2.9018886450345023e-25,97.0,6.143024370032737e-22,-1.1485364789379235,129
17,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006434282567713034,0.014446068435993999,-0.008011785868280965,0.0006425771548733109,-0.00933616652725131,-0.006778481957870861,-12.46820838170095,7.543123385324083e-24,240.0,1.5288767699786148e-20,-1.0977645369925342,129
13,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.021420168661505215,0.029460464207123418,-0.008040295545618201,0.00046269730205906085,-0.008897207063521699,-0.007170952138194973,-17.377009785529072,1.7572492835264143e-35,326.0,1.0012512203712552e-19,-1.5299604014898305,129
16,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.006344555633489129,0.014469607484115417,-0.008125051850626288,0.0006174530252226272,-0.009339265452558896,-0.0069031975366980166,-13.15897974213786,1.5266996891570713e-25,342.0,1.4140099244595966e-19,-1.1585835640285802,129
12,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01389524839861795,0.022032427532930474,-0.008137179134312526,0.0003541973206102433,-0.008787722530857797,-0.0074316765724991764,-22.97357619841125,3.037577264305249e-47,2.0,6.825344900038084e-23,-2.022710598543197,129
6,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.016581249946742788,0.02474279532772164,-0.008161545380978852,0.0004214767214261991,-0.00898285206838677,-0.007318011023981367,-19.364166432161888,7.46137963482508e-40,3.0,6.986844772802375e-23,-1.7049197885437155,129
8,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.023919747572016807,0.03210412201204503,-0.008184374440028223,0.000414090264412952,-0.008987981615797436,-0.007359828916829542,-19.764711086919796,1.0417239818270005e-40,43.0,1.7725245457873064e-22,-1.740185778974264,129
3,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005613877670839429,0.013810656477458948,-0.00819677880661952,0.00038491004208686055,-0.00895901645047323,-0.0074875105379506686,-21.29531035921842,6.780450186823174e-44,0.0,6.513351079976358e-23,-1.8749475306259302,129
6,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.017751711077786,0.025952210411602675,-0.008200499333816674,0.0003783895792251303,-0.008913440164629832,-0.00745191573248382,-21.67210669651562,1.1650496165091855e-44,8.0,7.852861016059452e-23,-1.90812259829328,129
11,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00742109804847386,0.01571593920036053,-0.00829484115188667,0.00043209223382794385,-0.009133352901671053,-0.0074944360846790755,-19.196922560727202,1.7078710845688236e-39,36.0,1.506996517756098e-22,-1.6901947867255083,129
11,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01934187208092952,0.02765193219881418,-0.008310060117884661,0.0006282546461060878,-0.009476729222869342,-0.007164347090202478,-13.227216335589846,1.0402729621784977e-25,391.0,4.0343372020604046e-19,-1.1645914610835175,129
