concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
medical_advice,Describe a healthcare hotline.,26,0.01026386186148756,0.4403164385019003,0.14314697568307821,0.1940783790470566,0.13288311382159065,0.43005257664041274,0.18381451718556904,0.3089927163317533
medical_advice,Describe a healthcare hotline.,27,0.015156589909910943,0.4928510164745535,0.18465183211371913,0.21063958429379612,0.16949524220380818,0.47769442656464256,0.19548299438388517,0.35481938406261004
medical_advice,Describe a healthcare hotline.,28,0.021289244703629782,0.4995267916643143,0.2075222029937566,0.22463092265678197,0.18623295829012682,0.4782375469606845,0.2033416779531522,0.3894151755203714
medical_advice,Describe a healthcare hotline.,29,0.018561319371963456,0.41823538537450883,0.17588047163228052,0.20271608121115084,0.15731915226031706,0.39967406600254535,0.1841547618391874,0.3936186148723374
medical_advice,Describe a healthcare hotline.,30,0.02084245852269734,0.3866175151032314,0.16997250062306646,0.177838591325413,0.14913004210036912,0.36577505658053405,0.15699613280271565,0.40770970960819086
medical_advice,Describe a healthcare hotline.,31,0.03583357655689027,0.4043195879199642,0.22909905504234415,0.2994527365389554,0.1932654784854539,0.3684860113630739,0.2636191599820651,0.5244852518838957
medical_advice,Describe a healthcare hotline.,32,0.07845867973411848,0.4943788468990747,0.4156611494002745,0.5935083576636117,0.337202469666156,0.4159201671649562,0.5150496779294932,0.8107384452276863
medical_advice,Describe a hospital.,0,0.02607913021082048,0.5270495038824009,0.6040357181898504,0.6728981885486055,0.5779565879790298,0.5009703736715804,0.646819058337785,1.1536741858470039
medical_advice,Describe a hospital.,1,0.01751917301528591,0.9233118473195309,0.9502829011876757,0.7126633466802628,0.9327637281723897,0.9057926743042449,0.6951441736649768,1.0297761890035837
medical_advice,Describe a hospital.,2,0.01682058705724485,0.9705975968325845,0.9792018896347522,0.8859031765120814,0.9623813025775073,0.9537770097753396,0.8690825894548365,1.0090212835012604
medical_advice,Describe a hospital.,3,0.02418582622631361,0.7853933018411924,0.8184733169451053,0.6721252581699924,0.7942874907187917,0.7612074756148788,0.6479394319436788,1.043457291426614
medical_advice,Describe a hospital.,4,0.011977687602150587,0.4184046643143257,0.5007801208178925,0.32523908252980593,0.4888024332157419,0.40642697671217515,0.31326139492765537,1.2026820590747933
medical_advice,Describe a hospital.,5,0.011956632672740325,0.5768517845341713,0.40277907481880454,0.43270947318882486,0.3908224421460642,0.564895151861431,0.4207528405160845,0.6918495243909141
medical_advice,Describe a hospital.,6,0.0064740708134444465,0.33277501414703564,0.12960265195341333,0.290509171819492,0.12312858113996888,0.3263009433335912,0.28403510100604756,0.37734669070229854
medical_advice,Describe a hospital.,7,0.006067185232691244,0.16415355224559805,0.042204444540628876,0.14818151306845076,0.03613725930793763,0.1580863670129068,0.1421143278357595,0.22859187664795436
medical_advice,Describe a hospital.,8,0.001965716069804773,0.09981753351122358,0.015349687502824434,0.1392223495281649,0.013383971433019662,0.0978518174414188,0.13725663345836012,0.1367779544925906
medical_advice,Describe a hospital.,9,0.0009388844059080399,0.06862111799698316,0.0053031094653245734,0.03709420172289637,0.0043642250594165335,0.06768223359107511,0.03615531731698833,0.0644811027630155
medical_advice,Describe a hospital.,10,0.0011271043388056403,0.14295456460219233,0.011806559380039479,0.04900611056895227,0.010679455041233838,0.1418274602633867,0.04787900623014663,0.07529892322263336
medical_advice,Describe a hospital.,11,0.0008779813413129218,0.09271077828544276,0.005839160262262108,0.02004633898789347,0.004961178920949187,0.09183279694412984,0.019168357646580546,0.0540240424558507
medical_advice,Describe a hospital.,12,0.0033166626503004196,0.22536602921999485,0.010271421522777316,0.056429675608487724,0.006954758872476896,0.22204936656969443,0.0531130129581873,0.03132077780683069
medical_advice,Describe a hospital.,13,0.004984501814561997,0.14746259035650164,0.004924057233096963,0.025991545973281002,-6.044458146503475e-05,0.14247808854193963,0.021007044158719006,-0.000424237734262152
medical_advice,Describe a hospital.,14,0.008634906583676076,0.20985128251514926,0.013300000004731456,0.0383334090466668,0.00466509342105538,0.20121637593147318,0.029698502462990724,0.02318446199748741
medical_advice,Describe a hospital.,15,0.011866440341140627,0.2561375054420872,0.018887453599782392,0.04942744634514732,0.0070210132586417656,0.24427106510094657,0.03756100600400669,0.028742713574120157
medical_advice,Describe a hospital.,16,0.002474021232141528,0.07145669438269812,0.005702400052915215,0.019030369505400328,0.0032283788207736865,0.06898267315055659,0.0165563482732588,0.04679985093833144
medical_advice,Describe a hospital.,17,0.0012884989746449538,0.10158657331209427,0.008645967274941524,0.022354181363416704,0.0073574683002965695,0.10029807433744932,0.02106568238877175,0.07335602750998617
medical_advice,Describe a hospital.,18,0.0009032406186853786,0.07726573932243173,0.014449401147196972,0.031238010864392086,0.013546160528511594,0.07636249870374635,0.03033477024570671,0.17739284018278226
medical_advice,Describe a hospital.,19,0.0006838832887553435,0.07203937064228531,0.015687384786290125,0.033205004990174355,0.015003501497534781,0.07135548735352996,0.03252112170141901,0.210264158426949
medical_advice,Describe a hospital.,20,0.0009360860445228473,0.09187876456886553,0.021137635096491043,0.024014795608795467,0.020201549051968196,0.09094267852434268,0.02307870956427262,0.22213496874914274
medical_advice,Describe a hospital.,21,0.0010252723628526488,0.16344773407686639,0.03735490498450936,0.04420973992514542,0.036329632621656706,0.16242246171401373,0.04318446756229277,0.22367369782650082
medical_advice,Describe a hospital.,22,0.001208888113802368,0.12592320593410467,0.02944124238524202,0.023080354905283273,0.028232354271439653,0.1247143178203023,0.021871466791480904,0.2263762073583158
medical_advice,Describe a hospital.,23,0.0014776283019402937,0.15006752221302863,0.05181567733591938,0.04330754724067585,0.050338049033979086,0.14858989391108834,0.041829918938735555,0.3387716870172869
medical_advice,Describe a hospital.,24,0.0013007776480176106,0.14183060067499942,0.0544669079543433,0.05205886026084958,0.05316613030632569,0.1405298230269818,0.050758082612831976,0.3783263165151625
medical_advice,Describe a hospital.,25,0.0013323599020195643,0.12827527628103488,0.05118499325951322,0.051401158880693874,0.04985263335749366,0.1269429163790153,0.05006879897867431,0.3927169374984889
medical_advice,Describe a hospital.,26,0.0011266720551784265,0.08974615590739625,0.04246642877465609,0.056978927320678004,0.04133975671947766,0.08861948385221782,0.05585225526549958,0.4664860922505032
medical_advice,Describe a hospital.,27,0.0011493681846016144,0.0825046364006042,0.0417994009786409,0.05624878354165392,0.04065003279403928,0.08135526821600259,0.0550994153570523,0.4996607310802697
medical_advice,Describe a hospital.,28,0.0015713287874394605,0.09119886037748744,0.05415274396934258,0.07806252750895144,0.052581415181903124,0.08962753159004798,0.07649119872151199,0.5866658854603738
medical_advice,Describe a hospital.,29,0.0015572674799940924,0.07208056229630118,0.04541051777758868,0.06935558740757712,0.043853250297594584,0.07052329481630709,0.06779831992758303,0.6218264533984083
medical_advice,Describe a hospital.,30,0.002378908818468887,0.08181755329666247,0.06069663050651195,0.07444541545057777,0.05831772168804306,0.07943864447819358,0.07206650663210888,0.7341228198330052
medical_advice,Describe a hospital.,31,0.0032340370475117397,0.06881351888841165,0.06606121390330198,0.11044003443161698,0.06282717685579024,0.06557948184089991,0.10720599738410524,0.9580310043957507
medical_advice,Describe a hospital.,32,0.0052787551355473195,0.048474598546246604,0.06265039842902201,0.2761160657958294,0.05737164329347469,0.043195843410699285,0.2708373106602821,1.328175091941003
medical_advice,Describe a medical consultation.,0,0.8831172452396182,0.9804655757657713,0.987668145063739,0.9759116224232992,0.1045508998241208,0.0973483305261531,0.092794377183681,1.0739875995719588
medical_advice,Describe a medical consultation.,1,0.8858590468224822,0.9990105755400117,0.9993956385528832,0.986715409931927,0.11353659173040098,0.11315152871752954,0.10085636310944479,1.0034030738889328
medical_advice,Describe a medical consultation.,2,0.7379981936740849,0.999043457453639,0.9994351791930454,0.9932731252209247,0.26143698551896044,0.26104526377955406,0.2552749315468398,1.0015005893374
medical_advice,Describe a medical consultation.,3,0.6528001675341172,0.9887043923437261,0.9908339665601197,0.958035306035764,0.3380337990260025,0.3359042248096089,0.30523513850164685,1.0063398256380987
medical_advice,Describe a medical consultation.,4,0.8127515559920613,0.9572216886787756,0.9784660903590948,0.8972173609245276,0.16571453436703354,0.14447013268671427,0.08446580493246636,1.1470504753144242
medical_advice,Describe a medical consultation.,5,0.9749969048551311,0.9893726381671547,0.9840276561494896,0.9710749585316983,0.009030751294358486,0.014375733312023575,-0.00392194632343279,0.6281941309251575
medical_advice,Describe a medical consultation.,6,0.7914134350387928,0.9607117098193488,0.8909080766386275,0.8589862091795893,0.09949464159983468,0.16929827478055604,0.06757277414079654,0.5876884553537203
medical_advice,Describe a medical consultation.,7,0.6781975377194365,0.8940199627648417,0.5686102939430074,0.563535763245356,-0.10958724377642903,0.21582242504540528,-0.11466177447408044,-0.5077657882556633
medical_advice,Describe a medical consultation.,8,0.3464730079755862,0.8176059764367983,0.30943586270994866,0.4187227966904395,-0.03703714526563756,0.4711329684612121,0.07224978871485327,-0.07861293465962739
medical_advice,Describe a medical consultation.,9,0.25524542126156297,0.8238702237661798,0.2082811011642647,0.346525091165758,-0.04696432009729826,0.5686248025046168,0.09127966990419506,-0.08259280968827762
medical_advice,Describe a medical consultation.,10,0.2056288110665764,0.9540070200758759,0.31265311147546565,0.3530992973796154,0.10702430040888924,0.7483782090092995,0.14747048631303897,0.143008306656293
medical_advice,Describe a medical consultation.,11,0.13691121603454184,0.9478110328947223,0.2043572721669212,0.25793216882214415,0.06744605613237936,0.8108998168601805,0.1210209527876023,0.0831743388394534
medical_advice,Describe a medical consultation.,12,0.3071304509669616,0.9794682295012856,0.28703974611410754,0.3928843736672509,-0.02009070485285408,0.6723377785343241,0.08575392270028925,-0.029881862204220035
medical_advice,Describe a medical consultation.,13,0.3326545440457637,0.9757475713302034,0.221327653470991,0.3139588124018892,-0.11132689057477271,0.6430930272844397,-0.018695731643874502,-0.17311164303066356
medical_advice,Describe a medical consultation.,14,0.4632088249172563,0.9875227091346818,0.43690782526564464,0.4840522868224643,-0.026300999651611645,0.5243138842174255,0.020843461905208027,-0.05016269918327204
medical_advice,Describe a medical consultation.,15,0.5152245214980452,0.9897225591329789,0.42212498184206465,0.548252369865993,-0.09309953965598056,0.4744980376349337,0.03302784836794781,-0.19620637446684003
medical_advice,Describe a medical consultation.,16,0.24529034506098824,0.9831986911855917,0.3361917814771333,0.5434217434755271,0.09090143641614506,0.7379083461246034,0.29813139841453884,0.12318797706184965
medical_advice,Describe a medical consultation.,17,0.32626650067070423,0.982768556106862,0.5312891965835771,0.5364126668822381,0.20502269591287287,0.6565020554361578,0.21014616621153387,0.3122955887421597
medical_advice,Describe a medical consultation.,18,0.29677560185103247,0.9737376440883931,0.7311318571694132,0.790498338459568,0.43435625531838074,0.6769620422373607,0.4937227366085355,0.6416257163885181
medical_advice,Describe a medical consultation.,19,0.2676701561843535,0.9798284836238141,0.759847077923025,0.8010359432320802,0.49217692173867145,0.7121583274394606,0.5333657870477266,0.6911060402934214
medical_advice,Describe a medical consultation.,20,0.3419532234012721,0.9864586239698013,0.8272955113147389,0.7624362431742533,0.4853422879134668,0.6445054005685292,0.4204830197729812,0.7530461148740384
medical_advice,Describe a medical consultation.,21,0.2959663037627964,0.9900547394173095,0.8614007310635778,0.7962575770980883,0.5654344273007814,0.6940884356545131,0.5002912733352919,0.8146432043167335
medical_advice,Describe a medical consultation.,22,0.316028910823601,0.9869074117574687,0.8792803121410575,0.7897979298445233,0.5632514013174565,0.6708785009338676,0.47376901902092233,0.8395728891794962
medical_advice,Describe a medical consultation.,23,0.33226067993871816,0.9904650659054944,0.9348186717269154,0.8971507803624755,0.6025579917881971,0.6582043859667763,0.5648901004237574,0.9154572722926401
medical_advice,Describe a medical consultation.,24,0.30323397452559303,0.9894976912067546,0.9301831479119805,0.9098120226236331,0.6269491733863874,0.6862637166811616,0.6065780480980401,0.9135688776005454
medical_advice,Describe a medical consultation.,25,0.21585505697845328,0.9787465705329185,0.8985117993460182,0.8832911881509276,0.6826567423675649,0.7628915135544652,0.6674361311724742,0.894828072194603
medical_advice,Describe a medical consultation.,26,0.16375112855407262,0.9685047240073971,0.8730467377206935,0.8824389972181071,0.7092956091666209,0.8047535954533245,0.7186878686640346,0.8813823425878188
medical_advice,Describe a medical consultation.,27,0.2161682570476976,0.9749475484694575,0.9097929171542156,0.9082073638211875,0.693624660106518,0.7587792914217599,0.6920391067734899,0.9141323016431318
medical_advice,Describe a medical consultation.,28,0.22810666974076285,0.9710218011619283,0.9003867479316963,0.9018845254835434,0.6722800781909334,0.7429151314211654,0.6737778557427805,0.9049217733725383
medical_advice,Describe a medical consultation.,29,0.15785429676028237,0.9351119147154704,0.82842436424267,0.8390188268088642,0.6705700674823876,0.777257617955188,0.6811645300485818,0.8627384949233764
medical_advice,Describe a medical consultation.,30,0.15877890961892768,0.9267541184572209,0.834194446408981,0.8323630661361147,0.6754155367900533,0.7679752088382932,0.673584156517187,0.8794757031437853
medical_advice,Describe a medical consultation.,31,0.15913976186560172,0.9307001576255004,0.8567666637542225,0.844972450966301,0.6976269018886208,0.7715603957598987,0.6858326891006993,0.9041766603397756
medical_advice,Describe a medical consultation.,32,0.20901997258016633,0.9431519535384619,0.9127259990399854,0.9158148545690953,0.7037060264598191,0.7341319809582956,0.7067948819889289,0.9585551981283255
medical_advice,Describe a patient discharge summary.,0,0.7959322297128887,0.958532146543836,0.9659763767172994,0.9633525341592603,0.17004414700441073,0.16259991683094732,0.16742030444637157,1.0457824968090423
medical_advice,Describe a patient discharge summary.,1,0.6424736235972515,0.9948753547597612,0.9954633028842848,0.9526433507744473,0.3529896792870333,0.3524017311625097,0.3101697271771958,1.0016684030540486
medical_advice,Describe a patient discharge summary.,2,0.4545765164944661,0.9863500853252251,0.9900043359832414,0.9559125706556258,0.5354278194887754,0.531773568830759,0.5013360541611598,1.0068718170142439
medical_advice,Describe a patient discharge summary.,3,0.4546861654144343,0.9035001596168514,0.897297816560609,0.7942388878706099,0.44261165114617473,0.4488139942024171,0.3395527224561756,0.9861805934387932
medical_advice,Describe a patient discharge summary.,4,0.3611057237027138,0.752288210193571,0.7903041758709585,0.6421857484008827,0.42919845216824465,0.39118248649085713,0.2810800246981689,1.0971821770918573
medical_advice,Describe a patient discharge summary.,5,0.5280842584231569,0.8512210344468629,0.8340222088785735,0.7224998551587477,0.3059379504554166,0.32313677602370605,0.19441559673559083,0.9467754002502404
medical_advice,Describe a patient discharge summary.,6,0.33204471224347704,0.8301646983882373,0.7445844970934776,0.6329489013502937,0.4125397848500006,0.4981199861447602,0.30090418910681666,0.8281936005878534
medical_advice,Describe a patient discharge summary.,7,0.2564167231792182,0.6927692374966367,0.5195502950073155,0.425151184300905,0.2631335718280973,0.43635251431741845,0.16873446112168677,0.6030298054766897
medical_advice,Describe a patient discharge summary.,8,0.11743762442851546,0.671594835788627,0.3651274977767773,0.37421893021215596,0.2476898733482618,0.5541572113601115,0.2567813057836405,0.44696679619189134
medical_advice,Describe a patient discharge summary.,9,0.20046744647136838,0.7929408999613387,0.3682423467566669,0.3285571536451312,0.1677749002852985,0.5924734534899703,0.12808970717376283,0.2831770761998178
medical_advice,Describe a patient discharge summary.,10,0.23322778248685672,0.921281511758767,0.4719925858403906,0.336979134161028,0.2387648033535339,0.6880537292719103,0.10375135167417127,0.3470147652657762
medical_advice,Describe a patient discharge summary.,11,0.1930403356052021,0.912853458933974,0.3879729572903216,0.24115974773136287,0.19493262168511952,0.7198131233287719,0.04811941212616078,0.27081004133913905
medical_advice,Describe a patient discharge summary.,12,0.2984478743910219,0.9397189907305812,0.4553430965959853,0.31177109987387475,0.15689522220496344,0.6412711163395592,0.013323225482852863,0.24466285508154073
medical_advice,Describe a patient discharge summary.,13,0.21922827580807094,0.8708025670624396,0.2641621922397815,0.18421840692254862,0.04493391643171055,0.6515742912543687,-0.03500986888552232,0.06896207698005806
medical_advice,Describe a patient discharge summary.,14,0.27109733032789185,0.8989655360385017,0.34157761666088576,0.20988424830026797,0.07048028633299391,0.6278682057106099,-0.06121308202762388,0.11225331318254218
medical_advice,Describe a patient discharge summary.,15,0.27306876793257623,0.9374142403834655,0.3798390022019004,0.32122388835765087,0.1067702342693242,0.6643454724508893,0.04815512042507464,0.16071492724324546
medical_advice,Describe a patient discharge summary.,16,0.12662693778837328,0.9298232865418615,0.2596896929079689,0.2991940794959504,0.13306275511959562,0.8031963487534882,0.17256714170757712,0.1656665338756842
medical_advice,Describe a patient discharge summary.,17,0.09616462920880596,0.8703128332622591,0.3067909732914754,0.25213059645650443,0.21062634408266945,0.7741482040534531,0.15596596724769846,0.2720749631399083
medical_advice,Describe a patient discharge summary.,18,0.13096883736544554,0.9294830191670389,0.5100411874022609,0.41526321199002353,0.3790723500368154,0.7985141818015934,0.28429437462457796,0.47472212601354075
medical_advice,Describe a patient discharge summary.,19,0.09078725814343645,0.872022956147578,0.48083699906441585,0.3969604430152107,0.3900497409209794,0.7812356980041415,0.30617318487177425,0.4992728083438292
medical_advice,Describe a patient discharge summary.,20,0.10208949113302472,0.9071364591550285,0.5298939130432802,0.3638140768599664,0.4278044219102554,0.8050469680220038,0.2617245857269417,0.5314030595772178
medical_advice,Describe a patient discharge summary.,21,0.1359235220079502,0.9609738901531988,0.6421274388685073,0.4468737744982807,0.5062039168605571,0.8250503681452486,0.3109502524903305,0.6135430470730253
medical_advice,Describe a patient discharge summary.,22,0.13216863377654534,0.95460995442235,0.6573996329562479,0.4291586723086694,0.5252309991797026,0.8224413206458047,0.296990038532124,0.6386242835747553
medical_advice,Describe a patient discharge summary.,23,0.10797049424581669,0.9472819117934109,0.6942102031155164,0.49719617890408135,0.5862397088696997,0.8393114175475942,0.3892256846582647,0.6984769855540017
medical_advice,Describe a patient discharge summary.,24,0.1213764418303832,0.9551228729726748,0.7017226119188759,0.5317932495783132,0.5803461700884927,0.8337464311422916,0.41041680774793,0.6960703499424608
medical_advice,Describe a patient discharge summary.,25,0.10863710735510873,0.9529861079618395,0.688170262938414,0.524604906399875,0.5795331555833052,0.8443490006067307,0.4159677990447663,0.686366840212833
medical_advice,Describe a patient discharge summary.,26,0.10414491288087402,0.9229179230947041,0.6571638580657991,0.5179701502794138,0.5530189451849251,0.8187730102138301,0.4138252373985398,0.675424004316531
medical_advice,Describe a patient discharge summary.,27,0.11876257856065404,0.9270144537232469,0.6801381479785458,0.5342267629012473,0.5613755694178917,0.8082518751625928,0.41546418434059323,0.6945552329278073
medical_advice,Describe a patient discharge summary.,28,0.1468705694707759,0.9213449929569565,0.6876194124533838,0.548526247265851,0.5407488429826078,0.7744744234861806,0.40165567779507505,0.6982139455922998
medical_advice,Describe a patient discharge summary.,29,0.11928935800065005,0.894945603990216,0.673953894426964,0.527534382314221,0.5546645364263139,0.775656245989566,0.40824502431357096,0.7150906594179287
medical_advice,Describe a patient discharge summary.,30,0.16979693051912956,0.8830703042289073,0.6951196674325827,0.5611947858666287,0.5253227369134531,0.7132733737097777,0.39139785534749916,0.7364956498813603
medical_advice,Describe a patient discharge summary.,31,0.23145697379086563,0.9272779654557572,0.7399314828863647,0.625213411432691,0.5084745090954991,0.6958209916648916,0.39375643764182544,0.7307547705321041
medical_advice,Describe a patient discharge summary.,32,0.3408232375079912,0.9462035312811028,0.845326465139593,0.815620618546601,0.5045032276316017,0.6053802937731116,0.47479738103860974,0.8333657914221482
medical_advice,Describe a pharmacy counter.,0,0.11856524618971968,0.7382356941896412,0.8097969140036411,0.7963852998290736,0.6912316678139214,0.6196704479999215,0.6778200536393539,1.1154827054363725
medical_advice,Describe a pharmacy counter.,1,0.05496079081036708,0.9675158360646087,0.9783312860805076,0.7614429430959856,0.9233704952701405,0.9125550452542416,0.7064821522856185,1.0118518330177941
medical_advice,Describe a pharmacy counter.,2,0.0248728162247711,0.9813885616909196,0.9859610204878443,0.8835782161925079,0.9610882042630732,0.9565157454661485,0.8587053999677368,1.0047803277871776
medical_advice,Describe a pharmacy counter.,3,0.04251527021687924,0.839401689829216,0.8808652599658683,0.7254535751010646,0.838349989748989,0.7968864196123367,0.6829383048841853,1.052031969821776
medical_advice,Describe a pharmacy counter.,4,0.01398545583739051,0.41953183816881573,0.5235605746511554,0.31138560386336045,0.5095751188137648,0.4055463823314252,0.2974001480259699,1.2565150153338664
medical_advice,Describe a pharmacy counter.,5,0.012809963508113767,0.6517244929825435,0.540688142653602,0.4671740475716975,0.5278781791454882,0.6389145294744297,0.45436408406358375,0.8262109480899114
medical_advice,Describe a pharmacy counter.,6,0.0035712578202741155,0.3960397848122916,0.1941126853176457,0.2720381261968143,0.19054142749737157,0.39246852699201745,0.26846686837654016,0.4854947961247528
medical_advice,Describe a pharmacy counter.,7,0.0024204913261849374,0.16219372565284712,0.05673200006819166,0.16188280805968802,0.05431150874200672,0.15977323432666218,0.15946231673350308,0.33992870564893785
medical_advice,Describe a pharmacy counter.,8,0.0007052941027245724,0.0757568064126027,0.019239672893493254,0.15969228980540584,0.01853437879076868,0.07505151230987812,0.15898699570268127,0.24695543394572242
medical_advice,Describe a pharmacy counter.,9,0.00039665970917333973,0.04894958091063826,0.009091256007245542,0.0666672197040284,0.008694596298072201,0.04855292120146492,0.06627055999485507,0.17907462790951229
medical_advice,Describe a pharmacy counter.,10,0.0002453490312457839,0.0910082032837986,0.014923501924546103,0.06716308446093416,0.014678152893300319,0.09076285425255282,0.06691773542968837,0.16171982485761766
medical_advice,Describe a pharmacy counter.,11,0.0003162002963382062,0.09242963892933499,0.009008830824423329,0.03485592584268862,0.008692630528085122,0.09211343863299679,0.03453972554635042,0.09436875505992952
medical_advice,Describe a pharmacy counter.,12,0.0005882844260724349,0.1582846460944433,0.014266983475372337,0.08749744066697179,0.013678699049299902,0.15769636166837087,0.08690915624089936,0.08674073963777083
medical_advice,Describe a pharmacy counter.,13,0.0005601880600733763,0.081488682877353,0.008069319326622469,0.043285728647599137,0.007509131266549092,0.08092849481727962,0.042725540587525764,0.09278723499681059
medical_advice,Describe a pharmacy counter.,14,0.0008630974625103834,0.08423255138517304,0.012729588218169802,0.049680403567625014,0.011866490755659419,0.08336945392266265,0.04881730610511463,0.14233619386145102
medical_advice,Describe a pharmacy counter.,15,0.0013792189079781143,0.13156828950126012,0.01739617923612199,0.08038702246358416,0.016016960328143877,0.130189070593282,0.07900780355560605,0.12302845588460927
medical_advice,Describe a pharmacy counter.,16,0.0006492927923884042,0.037570598763829156,0.007797049387873913,0.04151014283391946,0.007147756595485509,0.03692130597144075,0.040860850041531054,0.19359435988029294
medical_advice,Describe a pharmacy counter.,17,0.000607006362778553,0.08822277928986128,0.00988497849818108,0.032899615241463696,0.009277972135402528,0.08761577292708272,0.032292608878685146,0.10589385706982257
medical_advice,Describe a pharmacy counter.,18,0.000863854262910011,0.1277521585140002,0.032121491863611074,0.11141431135856435,0.03125763760070106,0.12688830425109018,0.11055045709565434,0.24633978509829843
medical_advice,Describe a pharmacy counter.,19,0.0006791607810147541,0.14187729157210546,0.030150724435657986,0.11594409630817037,0.02947156365464323,0.1411981307910907,0.11526493552715562,0.20872488530494643
medical_advice,Describe a pharmacy counter.,20,0.0012387563625435435,0.19545086134238096,0.03868443232894545,0.08398388615384465,0.03744567596640191,0.19421210497983743,0.08274512979130111,0.192808146383509
medical_advice,Describe a pharmacy counter.,21,0.0010674390327254856,0.19701295148868178,0.053559063001199066,0.11703435745039083,0.05249162396847358,0.1959455124559563,0.11596691841766534,0.26788888048799997
medical_advice,Describe a pharmacy counter.,22,0.0019445013643081836,0.19237037971864487,0.05617759480995086,0.08748369027097337,0.05423309344564268,0.1904258783543367,0.08553918890666519,0.284798967001365
medical_advice,Describe a pharmacy counter.,23,0.0008407068488554227,0.12557830742462128,0.06702755689859823,0.14162733845327027,0.0661868500497428,0.12473760057576586,0.14078663160441485,0.5306086516354047
medical_advice,Describe a pharmacy counter.,24,0.0010085320957118635,0.17571671295101166,0.08637040132897626,0.175193928544828,0.0853618692332644,0.1747081808552998,0.17418539644911613,0.48859686372651584
medical_advice,Describe a pharmacy counter.,25,0.0010184699600989241,0.19085232596595522,0.10995784104514907,0.20727128447292306,0.10893937108505014,0.1898338560058563,0.20625281451282415,0.5738669243577362
medical_advice,Describe a pharmacy counter.,26,0.0010189370099451226,0.1380002541013322,0.08251878279126364,0.18132828506537094,0.08149984578131851,0.13698131709138708,0.1803093480554258,0.594970522344634
medical_advice,Describe a pharmacy counter.,27,0.0010020733804929263,0.11267868115295802,0.074129848615797,0.17287112765107382,0.07312777523530407,0.1116766077724651,0.17186905427058088,0.654817304124225
medical_advice,Describe a pharmacy counter.,28,0.0009068460229476613,0.07609143611166054,0.053775120081031934,0.1554522424673025,0.05286827405808427,0.07518459008871288,0.15454539644435483,0.7031796541778466
medical_advice,Describe a pharmacy counter.,29,0.0006905912156183018,0.03886438489767025,0.03542633224510564,0.13670794172781278,0.034735741029487344,0.038173793682051954,0.1360173505121945,0.909936835694141
medical_advice,Describe a pharmacy counter.,30,0.0008461673853505924,0.039578305085963376,0.03450689019966883,0.1270951565827699,0.033660722814318235,0.03873213770061278,0.1262489891974193,0.8690644207274335
medical_advice,Describe a pharmacy counter.,31,0.0011129094868765634,0.048684795175418065,0.0431451409931252,0.20417412168050122,0.042032231506248637,0.0475718856885415,0.20306121219362466,0.8835519319422903
medical_advice,Describe a pharmacy counter.,32,0.0006073519945574596,0.025066141165007286,0.025798466535388503,0.32406970087569925,0.025191114540831044,0.024458789170449826,0.3234623488811418,1.029941194769608
medical_advice,Describe a telehealth appointment.,0,0.07548840895501567,0.6286607621629067,0.6617977777027769,0.662828754638389,0.5863093687477613,0.553172353207891,0.5873403456833733,1.059903600293301
medical_advice,Describe a telehealth appointment.,1,0.07517489370477042,0.973195766837052,0.9755015148149875,0.7425093584935275,0.9003266211102171,0.8980208731322816,0.6673344647887571,1.0025675884012506
medical_advice,Describe a telehealth appointment.,2,0.08234350372352206,0.989473248165524,0.9920539861455516,0.9111815418012048,0.9097104824220296,0.9071297444420019,0.8288380380776827,1.0028449491330649
medical_advice,Describe a telehealth appointment.,3,0.15071822987513345,0.9522483880039098,0.9622205522439704,0.8386098421615881,0.8115023223688369,0.8015301581287764,0.6878916122864547,1.0124414086468576
medical_advice,Describe a telehealth appointment.,4,0.14234796597995175,0.740308682662298,0.8196838150075377,0.5257712999896726,0.677335849027586,0.5979607166823462,0.3834233340097209,1.1327430550716364
medical_advice,Describe a telehealth appointment.,5,0.2563054459206818,0.8768720919795255,0.7878653793032568,0.6518256097218617,0.5315599333825751,0.6205666460588437,0.3955201638011799,0.8565718714636997
medical_advice,Describe a telehealth appointment.,6,0.07279400894579567,0.7731627721940479,0.4575668330452174,0.4439711919458393,0.3847728240994217,0.7003687632482523,0.3711771830000436,0.5493860438819077
medical_advice,Describe a telehealth appointment.,7,0.05373698928448339,0.47844859329301553,0.15182985687126843,0.2587484493789936,0.09809286758678504,0.42471160400853214,0.2050114600945102,0.23096347418097488
medical_advice,Describe a telehealth appointment.,8,0.012738828109720872,0.30385617937402737,0.07945538811225379,0.24077386637167475,0.06671656000253293,0.2911173512643065,0.22803503826195387,0.22917411041556476
medical_advice,Describe a telehealth appointment.,9,0.007667148489629561,0.2827302203976717,0.0380194103751055,0.14713094594069165,0.030352261885475938,0.27506307190804213,0.13946379745106208,0.1103465531557183
medical_advice,Describe a telehealth appointment.,10,0.0030558014949993574,0.6252457498748408,0.07387909387719438,0.18391290557265713,0.07082329238219502,0.6221899483798414,0.1808571040776578,0.11382905263355048
medical_advice,Describe a telehealth appointment.,11,0.0036948930348043203,0.7047127560082087,0.03488929592058424,0.07847754249501408,0.03119440288577992,0.7010178629734044,0.07478264946020977,0.044498727540931995
